
GPS BIIR-2  (PRN 13),2020-09-18T19:58:09.922474,11438932.412,-13469118.9249,19737649.4746,
GPS BIIR-2  (PRN 13),2020-09-18T20:00:09.586491,11858237.6815,-13351374.8632,19571797.2581,
GPS BIIR-2  (PRN 13),2020-09-18T20:02:09.250508,12273883.7062,-13229510.7875,19399904.3837,
GPS BIIR-2  (PRN 13),2020-09-18T20:04:08.914525,12682326.8058,-13104631.3876,19223531.9596,
GPS BIIR-2  (PRN 13),2020-09-18T20:06:08.578542,13090306.0968,-12974677.2251,19039771.4081,
GPS BIIR-2  (PRN 13),2020-09-18T20:08:08.242559,13494248.2984,-12840721.6208,18850137.8236,
GPS BIIR-2  (PRN 13),2020-09-18T20:10:07.906576,13890715.6957,-12703972.2006,18656343.4252,
GPS BIIR-2  (PRN 13),2020-09-18T20:12:07.570593,14286250.1353,-12562173.6247,18455192.1105,
GPS BIIR-2  (PRN 13),2020-09-18T20:14:07.234610,14677381.1624,-12416503.1959,18248351.5656,
GPS BIIR-2  (PRN 13),2020-09-18T20:16:06.898627,15060786.5777,-12268268.0282,18037680.2272,
GPS BIIR-2  (PRN 13),2020-09-18T20:18:06.562644,15442792.7696,-12115023.3056,17819703.5814,
GPS BIIR-2  (PRN 13),2020-09-18T20:20:06.226661,15820042.1492,-11958046.8052,17596236.9321,
GPS BIIR-2  (PRN 13),2020-09-18T20:22:05.890678,16189336.8493,-11798741.5502,17369279.8408,
GPS BIIR-2  (PRN 13),2020-09-18T20:24:05.554695,16556770.6252,-11634480.0472,17135089.0513,
GPS BIIR-2  (PRN 13),2020-09-18T20:26:05.218712,16919107.7928,-11466636.993,16895622.4312,
GPS BIIR-2  (PRN 13),2020-09-18T20:28:04.882729,17273283.4335,-11296707.4524,16653015.1504,
GPS BIIR-2  (PRN 13),2020-09-18T20:30:04.546745,17625142.1491,-11121888.5436,16403265.602,
GPS BIIR-2  (PRN 13),2020-09-18T20:32:04.210762,17971578.7525,-10943648.1403,16148468.8827,
GPS BIIR-2  (PRN 13),2020-09-18T20:34:03.874779,18309670.1044,-10763568.9414,15890889.4725,
GPS BIIR-2  (PRN 13),2020-09-18T20:36:03.538796,18644995.4754,-10578680.6082,15626278.7446,
GPS BIIR-2  (PRN 13),2020-09-18T20:38:03.202813,18974588.7552,-10390540.0259,15356863.0748,
GPS BIIR-2  (PRN 13),2020-09-18T20:40:02.866830,19295676.2821,-10200813.2207,15085030.0872,
GPS BIIR-2  (PRN 13),2020-09-18T20:42:02.530847,19613557.0427,-10006370.5495,14806295.8024,
GPS BIIR-2  (PRN 13),2020-09-18T20:44:02.194864,19925411.8522,-9808853.69004,14523011.8388,
GPS BIIR-2  (PRN 13),2020-09-18T20:46:01.858881,20228624.1519,-9610007.28836,14237682.2143,
GPS BIIR-2  (PRN 13),2020-09-18T20:48:01.522898,20528198.044,-9406551.23084,13945600.2604,
GPS BIIR-2  (PRN 13),2020-09-18T20:50:01.186915,20821469.3405,-9200207.15024,13649235.9045,
GPS BIIR-2  (PRN 13),2020-09-18T20:52:00.850932,21105985.4433,-8992793.58917,13351202.7747,
GPS BIIR-2  (PRN 13),2020-09-18T20:54:00.514949,21386442.1177,-8780889.00388,13046584.4925,
GPS BIIR-2  (PRN 13),2020-09-18T20:56:00.178966,21660337.2561,-8566290.24941,12737962.5002,
GPS BIIR-2  (PRN 13),2020-09-18T20:57:59.842983,21925388.7562,-8350884.7953,12428052.89,
GPS BIIR-2  (PRN 13),2020-09-18T20:59:59.507000,22185971.4464,-8131119.07989,12111743.1047,
GPS BIIR-2  (PRN 13),2020-09-18T21:01:59.171017,22439751.8678,-7908860.33433,11791719.135,
GPS BIIR-2  (PRN 13),2020-09-18T21:03:58.835034,22684624.9127,-7686059.43691,11470791.5935,
GPS BIIR-2  (PRN 13),2020-09-18T21:05:58.499051,22924632.4932,-7459040.78516,11143666.1046,
GPS BIIR-2  (PRN 13),2020-09-18T21:07:58.163067,23157616.1649,-7229736.73716,10813125.6531,
GPS BIIR-2  (PRN 13),2020-09-18T21:09:57.827084,23381653.2683,-7000156.32702,10482067.7992,
GPS BIIR-2  (PRN 13),2020-09-18T21:11:57.491101,23600442.0991,-6766511.91769,10145030.7691,
GPS BIIR-2  (PRN 13),2020-09-18T21:13:57.155118,23812004.866,-6530795.80317,9804887.06203,
GPS BIIR-2  (PRN 13),2020-09-18T21:15:56.819135,24014606.5607,-6295069.54728,9464613.06785,
GPS BIIR-2  (PRN 13),2020-09-18T21:17:56.483152,24211591.8093,-6055444.08594,9118594.91705,
GPS BIIR-2  (PRN 13),2020-09-18T21:19:56.147169,24401169.0481,-5813965.83212,8769786.23238,
GPS BIIR-2  (PRN 13),2020-09-18T21:21:55.811186,24581795.3781,-5572743.35169,8421234.24868,
GPS BIIR-2  (PRN 13),2020-09-18T21:23:55.475203,24756452.9,-5327796.78925,8067188.36028,
GPS BIIR-2  (PRN 13),2020-09-18T21:25:55.139220,24923540.9491,-5081221.10676,7710675.26987,
GPS BIIR-2  (PRN 13),2020-09-18T21:27:54.803237,25081712.7734,-4835166.15619,7354804.7934,
GPS BIIR-2  (PRN 13),2020-09-18T21:29:54.467254,25233580.0805,-4585572.15723,6993705.29659,
GPS BIIR-2  (PRN 13),2020-09-18T21:31:54.131271,25377737.2296,-4334577.01851,6630468.4647,
GPS BIIR-2  (PRN 13),2020-09-18T21:33:53.795288,25513037.3734,-4084365.64063,6268257.66843,
GPS BIIR-2  (PRN 13),2020-09-18T21:35:53.459305,25641714.8083,-3830809.63577,5901096.61978,
GPS BIIR-2  (PRN 13),2020-09-18T21:37:53.123322,25762562.6682,-3576083.89993,5532133.36472,
GPS BIIR-2  (PRN 13),2020-09-18T21:39:52.787339,25874636.8816,-3322402.5537,5164576.38592,
GPS BIIR-2  (PRN 13),2020-09-18T21:41:52.451356,25979788.5604,-3065579.75884,4792360.89913,
GPS BIIR-2  (PRN 13),2020-09-18T21:43:52.115372,26077012.6906,-2807821.60244,4418682.91791,
GPS BIIR-2  (PRN 13),2020-09-18T21:45:51.779389,26165570.441,-2551365.27464,4046787.12047,
GPS BIIR-2  (PRN 13),2020-09-18T21:47:51.443406,26246924.8568,-2291979.12685,3670537.09807,
GPS BIIR-2  (PRN 13),2020-09-18T21:49:51.107423,26320275.5119,-2031894.04875,3293167.57273,
GPS BIIR-2  (PRN 13),2020-09-18T21:51:50.771440,26385090.608,-1773364.35325,2917950.78955,
GPS BIIR-2  (PRN 13),2020-09-18T21:53:50.435457,26442441.4059,-1512124.07329,2538695.38628,
GPS BIIR-2  (PRN 13),2020-09-18T21:55:50.099474,26491734.0464,-1250422.88246,2158666.06257,
GPS BIIR-2  (PRN 13),2020-09-18T21:57:49.763491,26532645.07,-990526.149955,1781153.82128,
GPS BIIR-2  (PRN 13),2020-09-18T21:59:49.427508,26565851.2874,-728145.159625,1399929.14407,
GPS BIIR-2  (PRN 13),2020-09-18T22:01:49.091525,26590966.8473,-465542.399099,1018278.04136,
GPS BIIR-2  (PRN 13),2020-09-18T22:03:48.755542,26607877.4305,-204987.765969,639500.787022,
GPS BIIR-2  (PRN 13),2020-09-18T22:05:48.419559,26616863.7531,57818.3251661,257346.968743,
GPS BIIR-2  (PRN 13),2020-09-18T22:07:48.083576,26617748.8923,320606.831767,-124885.186597,
GPS BIIR-2  (PRN 13),2020-09-18T22:09:47.747593,26610627.8045,581109.333438,-503894.869645,
GPS BIIR-2  (PRN 13),2020-09-18T22:11:47.411610,26595384.589,843624.7401,-885936.597655,
GPS BIIR-2  (PRN 13),2020-09-18T22:13:47.075627,26572051.6005,1105883.45878,-1267708.65846,
GPS BIIR-2  (PRN 13),2020-09-18T22:15:46.739644,26540932.6704,1365624.80312,-1645918.81514,
GPS BIIR-2  (PRN 13),2020-09-18T22:17:46.403661,26501515.8351,1627135.12681,-2026808.39828,
GPS BIIR-2  (PRN 13),2020-09-18T22:19:46.067678,26454042.4791,1888150.81176,-2407081.70686,
GPS BIIR-2  (PRN 13),2020-09-18T22:21:45.731694,26399024.3559,2146424.86966,-2783463.76542,
GPS BIIR-2  (PRN 13),2020-09-18T22:23:45.395711,26335555.0442,2406219.52797,-3162165.86478,
GPS BIIR-2  (PRN 13),2020-09-18T22:25:45.059728,26264084.1521,2665283.2036,-3539907.14206,
GPS BIIR-2  (PRN 13),2020-09-18T22:27:44.723745,26185329.8803,2921388.61583,-3913438.64514,
GPS BIIR-2  (PRN 13),2020-09-18T22:29:44.387762,26097994.0023,3178762.37267,-4288924.87033,
GPS BIIR-2  (PRN 13),2020-09-18T22:31:44.051779,26002733.0491,3435170.86207,-4663108.44561,
GPS BIIR-2  (PRN 13),2020-09-18T22:33:43.715796,25900469.4996,3688412.89258,-5032775.75437,
GPS BIIR-2  (PRN 13),2020-09-18T22:35:43.379813,25789517.0975,3942667.80711,-5404027.5075,
GPS BIIR-2  (PRN 13),2020-09-18T22:37:43.043830,25670737.3645,4195726.10474,-5773638.78152,
GPS BIIR-2  (PRN 13),2020-09-18T22:39:42.707847,25545254.4859,4445418.46705,-6138439.74282,
GPS BIIR-2  (PRN 13),2020-09-18T22:41:42.371864,25410998.8788,4695865.80956,-6504451.01727,
GPS BIIR-2  (PRN 13),2020-09-18T22:43:42.035881,25269034.6902,4944888.55589,-6868488.61798,
GPS BIIR-2  (PRN 13),2020-09-18T22:45:41.699898,25120684.6091,5190355.21017,-7227435.19095,
GPS BIIR-2  (PRN 13),2020-09-18T22:47:41.363915,24963501.6191,5436316.92842,-7587214.71526,
GPS BIIR-2  (PRN 13),2020-09-18T22:49:41.027932,24798749.3153,5680630.28864,-7944693.24464,
GPS BIIR-2  (PRN 13),2020-09-18T22:51:40.691949,24627945.2902,5921207.20681,-8296814.08254,
GPS BIIR-2  (PRN 13),2020-09-18T22:53:40.355966,24448271.8578,6162018.19636,-8649388.64142,
GPS BIIR-2  (PRN 13),2020-09-18T22:55:40.019983,24261188.5588,6400961.69241,-8999341.35722,
GPS BIIR-2  (PRN 13),2020-09-18T22:57:39.684000,24068403.7642,6635998.58227,-9343684.33179,
GPS BIIR-2  (PRN 13),2020-09-18T22:59:39.348016,23866736.8586,6871008.07643,-9688100.80292,
GPS BIIR-2  (PRN 13),2020-09-18T23:01:39.012033,23657839.4048,7103935.9808,-10029581.6605,
GPS BIIR-2  (PRN 13),2020-09-18T23:03:38.676050,23443605.5895,7332797.97303,-10365216.334,
GPS BIIR-2  (PRN 13),2020-09-18T23:05:38.340067,23220500.7597,7561371.31333,-10700544.2827,
GPS BIIR-2  (PRN 13),2020-09-18T23:07:38.004084,22990363.8763,7787654.79889,-11032631.0866,
GPS BIIR-2  (PRN 13),2020-09-18T23:09:37.668101,22755269.8607,8009724.08506,-11358651.1147,
GPS BIIR-2  (PRN 13),2020-09-18T23:11:37.332118,22511339.5917,8231244.4309,-11683985.3028,
GPS BIIR-2  (PRN 13),2020-09-18T23:13:36.996135,22262712.0143,8448458.12082,-12003114.8782,
GPS BIIR-2  (PRN 13),2020-09-18T23:15:36.660152,22005284.5777,8664950.29409,-12321307.0828,
GPS BIIR-2  (PRN 13),2020-09-18T23:17:36.324169,21741196.9303,8878819.91487,-12635769.3663,
